,0
0,7.437524318695068
1,78.12564849853516
2,16.531978607177734
3,4.575111389160156
4,1.5982422828674316
5,3.904222011566162
6,9.301399230957031
7,31.551931381225586
8,71.47323608398438
9,7.341928482055664
10,16.741619110107422
11,80.50157165527344
12,5.074472904205322
13,3.152125120162964
14,3.138261318206787
15,26.262704849243164
16,310.7963562011719
17,-0.1113545298576355
18,16.42289161682129
19,31.30291748046875
20,41.4122200012207
21,25.891571044921875
22,9.100627899169922
23,10.565902709960938
24,65.98640441894531
25,3.3349030017852783
26,11.349180221557617
27,7.293017864227295
28,4.445492267608643
29,11.368016242980957
30,-0.676739513874054
31,17.35432243347168
32,9.576423645019531
33,20.118345260620117
34,14.597264289855957
35,11.377612113952637
36,0.40620157122612
37,102.2776107788086
38,23.36766815185547
39,111.06594848632812
40,10.808127403259277
41,16.77681541442871
42,13.038594245910645
43,75.72215270996094
44,18.137611389160156
45,4.343238830566406
46,6.274803161621094
47,8.045696258544922
48,43.868953704833984
49,13.427817344665527
50,16.650876998901367
51,5.843918800354004
52,4.596211910247803
53,-0.6415695548057556
54,27.063039779663086
55,14.847661018371582
56,2.4915735721588135
57,64.80723571777344
58,9.090015411376953
59,22.10381317138672
60,4.155737400054932
61,50.52834701538086
62,7.850344657897949
63,3.559422016143799
64,9.03149700164795
65,25.299457550048828
66,2.7086997032165527
67,4.934938430786133
68,-0.8587253093719482
69,5.93943977355957
70,34.02552795410156
71,6.960464954376221
72,21.02361297607422
73,2.8300700187683105
74,11.810781478881836
75,1.5464794635772705
76,2.6897995471954346
77,21.250783920288086
78,6.454982280731201
79,7.226590633392334
80,19.572975158691406
81,75.15763092041016
82,32.598854064941406
83,6.536742687225342
84,20.52359962463379
85,5.281262397766113
86,3.448803663253784
87,4.32716178894043
88,4.169045925140381
89,1.652085304260254
90,25.484655380249023
91,5.204554557800293
92,-0.6631584763526917
93,14.317377090454102
94,57.071842193603516
95,10.95030689239502
96,24.12179183959961
97,21.275848388671875
98,31.773393630981445
99,31.708539962768555
100,7.0247015953063965
101,8.273597717285156
102,5.225526809692383
103,10.38410472869873
104,0.029161548241972923
105,17.464231491088867
106,20.901281356811523
