,0
0,1.5544558763504028
1,54.59855270385742
2,20.358362197875977
3,23.201549530029297
4,151.36170959472656
5,-0.5154174566268921
6,-0.5996221899986267
7,2.740518569946289
8,7.775497913360596
9,5.903957366943359
10,2218.79443359375
11,23.407817840576172
12,6.089472770690918
13,7.135849952697754
14,1.3194738626480103
15,5.399628162384033
16,12.708047866821289
17,15.438553810119629
18,0.2759857773780823
19,3.2556777000427246
20,2.365959882736206
21,-0.6158556342124939
22,29.597553253173828
23,7.658600330352783
24,112.6834945678711
25,-0.12050049751996994
26,-0.0004606764705386013
27,-0.8274399042129517
28,6.850253105163574
29,15.063020706176758
30,3.693519353866577
31,8.396926879882812
32,1.9747686386108398
33,10.159385681152344
34,4.87069845199585
35,-0.10767249017953873
36,1.401887059211731
37,1.7759695053100586
38,11.12445068359375
39,15.284154891967773
40,20.86751937866211
41,-0.3867427706718445
42,4.853239059448242
43,6.362986087799072
44,9.493831634521484
45,-0.5455971360206604
46,9.193825721740723
47,2.5222349166870117
48,19.129623413085938
49,3.2991697788238525
50,0.8723693490028381
51,19.69577407836914
52,-0.5290063619613647
53,8.42050838470459
54,74.89488983154297
55,13.783334732055664
56,5.207085132598877
57,8.69591999053955
58,1.5362324714660645
59,-0.12387165427207947
60,6.168716907501221
61,2.2560768127441406
62,42.087547302246094
63,4.9237380027771
64,4.56290340423584
65,6.408951282501221
66,-0.07218481600284576
67,1.8138678073883057
68,-0.22944290935993195
69,0.4119914174079895
70,4.121616840362549
71,-0.17356683313846588
72,6.833955764770508
73,9.964296340942383
74,2.964031219482422
75,5.35972785949707
76,14.543949127197266
77,8.490896224975586
78,5.018914699554443
79,10.264005661010742
80,1.6983380317687988
81,-0.6734253764152527
82,23.86851692199707
83,1.4862959384918213
84,1.4794350862503052
85,14.075279235839844
86,11.372964859008789
87,8.860494613647461
88,13.611939430236816
89,-0.8571138978004456
90,7.989197731018066
91,12.48477554321289
92,11.240126609802246
93,5.780004024505615
94,-0.04541613906621933
95,1.632434606552124
96,8.891962051391602
97,10.761042594909668
98,22.169483184814453
99,18.450336456298828
100,-0.42596057057380676
