,0
0,8.392218589782715
1,6.587132930755615
2,20.982444763183594
3,11.629206657409668
4,1.8495694398880005
5,13.26367473602295
6,21.48375129699707
7,0.39756178855895996
8,12.57336139678955
9,11.016194343566895
10,14.885910034179688
11,18.218137741088867
12,4.317474365234375
13,10.268237113952637
14,7.384748458862305
15,4.858492374420166
16,0.9990212917327881
17,7.590129852294922
18,2.628934383392334
19,7.467211723327637
20,12.155341148376465
21,2.2302041053771973
22,23.566545486450195
23,0.16274744272232056
24,4.947569847106934
25,3.1279995441436768
26,2.3909831047058105
27,0.5795602798461914
28,5.371877670288086
29,2.1032888889312744
30,4.641906261444092
31,5.572622776031494
32,5.651370048522949
33,1.3243893384933472
34,8.496108055114746
35,10.8863525390625
36,15.839470863342285
37,4.967098712921143
38,4.665189266204834
39,4.188797473907471
40,12.783493041992188
41,2.3849236965179443
42,17.53102684020996
43,11.102578163146973
44,2.742175817489624
45,3.0134241580963135
46,27.954082489013672
47,7.241541385650635
48,3.140258550643921
49,5.533732891082764
50,17.971813201904297
51,1.1659733057022095
52,4.2735514640808105
53,8.540966033935547
54,16.52800178527832
55,9.234737396240234
56,9.7742338180542
57,6.761806964874268
58,9.224543571472168
59,9.567277908325195
60,0.8431363105773926
61,20.91692543029785
62,9.269083976745605
63,6.592777252197266
64,7.527135372161865
65,13.514593124389648
66,5.648367404937744
67,7.394806385040283
68,18.820417404174805
69,4.427144527435303
70,7.427038192749023
71,4.161450386047363
72,14.776549339294434
73,2.109257936477661
74,2.9268388748168945
75,2.6541223526000977
76,1.2817792892456055
77,6.983970642089844
78,20.75423812866211
79,4.873462677001953
80,8.482319831848145
81,1.591394305229187
82,1.488584041595459
83,13.38778018951416
84,3.842658281326294
85,17.308500289916992
86,0.17516900599002838
87,15.054441452026367
88,5.663692474365234
89,7.138803005218506
90,9.44333553314209
91,8.496591567993164
92,21.844175338745117
93,9.418139457702637
94,0.3514113426208496
95,6.267607688903809
96,6.744908332824707
97,2.2084479331970215
98,18.375295639038086
99,10.848791122436523
100,11.745746612548828
101,28.709829330444336
102,8.42236042022705
103,20.032268524169922
104,15.43443775177002
105,7.5771965980529785
106,5.83807897567749
107,6.977459907531738
108,1.7017902135849
109,4.195262432098389
110,14.516617774963379
111,13.003090858459473
112,4.801414966583252
113,4.381070137023926
114,1.1986271142959595
115,8.65723991394043
116,13.005965232849121
117,4.496347904205322
118,6.059670448303223
119,4.251317024230957
120,-0.4117148220539093
121,1.642457127571106
122,9.132624626159668
123,-0.8620930314064026
124,3.6128926277160645
125,9.013689041137695
126,4.887957572937012
127,15.602025985717773
128,17.213382720947266
129,3.823366641998291
130,8.088299751281738
131,3.223081111907959
132,13.9343900680542
133,5.7977495193481445
134,2.9658923149108887
135,0.34701433777809143
136,1.2004632949829102
137,1.3517252206802368
138,12.667612075805664
139,7.97250509262085
140,10.18673038482666
141,11.831324577331543
142,12.261675834655762
