20.000000	0.505787	100.750684	3000.000000	10000.000000	36.000000	35.818702	38.138185	38.536020	38.349351	0.758355	0.723613	0.935248	1.937213	4.6708e-12	1.4122e-01	7.0096e-01
20.000000	0.869453	20.761308	3000.000000	10000.000000	36.000000	19.448004	20.182231	19.868662	19.230388	0.342226	0.488841	0.602247	1.904527	3.8118e-06	7.8881e-02	1.6658e-01
20.000000	0.874416	100.716695	3000.000000	10000.000000	36.000000	21.131795	22.019263	21.979891	21.254669	0.445721	0.497498	1.139282	1.195924	7.1397e-07	8.8846e-01	5.6945e-02
20.000000	0.452277	85.028047	3000.000000	10000.000000	36.000000	39.787081	42.528817	42.539522	42.531538	0.929272	0.651562	1.006018	2.530720	1.5282e-12	9.6838e-01	9.8964e-01
20.000000	0.153441	47.176128	3000.000000	10000.000000	36.000000	103.113476	117.229363	122.086427	121.830842	1.841497	1.925406	1.832707	4.283870	2.4647e-24	6.9187e-10	8.0816e-01
20.000000	0.826690	84.220733	3000.000000	10000.000000	36.000000	22.328427	23.166889	23.015029	23.181728	0.463826	0.500867	0.819921	1.168416	2.8719e-06	4.8487e-01	6.0486e-01
20.000000	0.864758	70.574070	3000.000000	10000.000000	36.000000	21.308917	21.997370	21.883582	21.994392	0.549814	0.411331	0.669766	1.219471	7.4705e-05	5.2204e-01	7.2424e-01
20.000000	0.061069	89.912931	3000.000000	10000.000000	36.000000	209.409404	246.236495	263.150821	270.463810	5.529679	6.176242	4.992852	11.583232	1.6208e-21	2.0074e-11	1.5465e-02
20.000000	0.842574	72.873515	3000.000000	10000.000000	36.000000	21.793516	22.751018	22.457116	22.164352	0.379460	0.527228	0.618045	1.354930	1.3794e-07	1.1415e-01	3.8719e-01
20.000000	0.689234	79.313247	3000.000000	10000.000000	36.000000	26.599165	27.785653	27.793204	27.499277	0.454774	0.390759	0.825830	1.626217	1.1077e-10	9.7079e-01	4.7703e-01
20.000000	0.371238	70.547789	3000.000000	10000.000000	36.000000	47.768491	51.344675	52.124770	50.901732	0.797173	0.657749	0.740612	1.818205	1.1689e-17	1.1449e-03	1.0005e-02
20.000000	0.178932	75.604609	3000.000000	10000.000000	36.000000	90.897649	103.006354	105.014143	107.717792	1.876014	1.682008	2.087262	1.815972	1.0586e-22	1.8955e-03	9.5537e-05
20.000000	0.057695	32.692298	3000.000000	10000.000000	36.000000	215.621593	256.042422	276.108884	278.911554	5.126253	5.042217	6.269285	8.346861	2.7916e-25	2.7473e-13	2.3788e-01
20.000000	0.070169	14.713178	3000.000000	10000.000000	36.000000	186.721741	219.095311	233.136784	234.273042	3.971354	4.873272	5.296900	6.880767	2.4387e-23	1.3924e-10	5.6210e-01
20.000000	0.746408	74.482862	3000.000000	10000.000000	36.000000	24.507080	25.659551	25.712544	26.029795	0.500861	0.511942	0.907898	1.791194	1.3399e-08	8.2168e-01	4.8567e-01
20.000000	0.305877	100.022205	3000.000000	10000.000000	36.000000	56.781753	62.172180	63.488660	63.004071	1.080538	1.084986	1.189860	2.600637	3.0769e-18	7.7756e-04	4.5525e-01
20.000000	0.059968	48.874436	3000.000000	10000.000000	36.000000	210.326696	249.167779	266.647515	271.656046	4.375656	5.176437	5.997266	9.601311	3.8592e-25	6.2117e-12	5.6557e-02
20.000000	0.361956	81.551679	3000.000000	10000.000000	36.000000	48.663614	52.695142	53.610903	53.144413	0.805422	0.553339	1.273479	2.037717	3.5489e-19	6.6619e-03	3.9178e-01
20.000000	0.721824	23.687260	3000.000000	10000.000000	36.000000	23.932344	24.614809	24.708536	23.439591	0.582080	0.358828	0.728176	1.805736	9.5818e-05	6.0971e-01	7.4018e-03
20.000000	0.456095	49.558620	3000.000000	10000.000000	36.000000	38.769916	41.528728	42.000493	41.257631	0.558055	0.585230	1.107644	1.699919	9.0639e-18	1.0295e-01	1.1115e-01
20.000000	0.592292	75.936483	3000.000000	10000.000000	36.000000	30.946442	32.647652	32.860944	32.420750	0.452628	0.528082	0.989101	1.424932	3.5924e-13	4.0189e-01	2.6438e-01
20.000000	0.686577	32.602508	3000.000000	10000.000000	36.000000	25.980290	26.950187	26.639179	26.602261	0.535652	0.412980	0.650375	1.914046	2.0328e-07	8.0384e-02	9.3560e-01
20.000000	0.621341	70.509800	3000.000000	10000.000000	36.000000	29.580348	31.040368	30.959720	29.906981	0.613141	0.450872	0.802532	1.573018	4.0753e-10	6.9797e-01	1.2551e-02
20.000000	0.171472	16.899768	3000.000000	10000.000000	36.000000	92.372027	103.887975	106.782921	107.135110	1.648319	1.492257	1.236694	3.938754	7.2124e-24	7.8610e-08	7.0637e-01
20.000000	0.463577	100.974396	3000.000000	10000.000000	36.000000	38.797651	41.876226	42.110460	41.640565	0.610648	0.856261	0.971039	1.807604	6.5459e-15	4.2356e-01	3.1420e-01
20.000000	0.326136	63.526775	3000.000000	10000.000000	36.000000	53.204409	58.304078	59.296120	59.258586	1.016477	0.843050	1.071125	1.969959	3.2066e-19	2.4724e-03	9.4084e-01
20.000000	0.224716	80.126706	3000.000000	10000.000000	36.000000	74.522283	82.812782	85.577984	84.374099	1.442230	1.482682	1.800673	2.120836	4.0090e-20	5.6792e-06	6.0636e-02
20.000000	0.251933	55.595705	3000.000000	10000.000000	36.000000	67.140248	74.303018	76.018254	76.027756	0.948555	1.274354	1.563710	2.912597	6.8943e-21	5.2610e-04	9.8983e-01
20.000000	0.638197	94.090325	3000.000000	10000.000000	36.000000	28.587881	30.373807	30.489345	30.433321	0.527691	0.562603	0.741680	1.080034	1.3487e-12	5.8235e-01	8.4950e-01
20.000000	0.864584	59.721553	3000.000000	10000.000000	36.000000	20.925043	21.923284	21.934608	21.428291	0.443930	0.384270	0.866318	1.191504	4.3413e-09	9.5779e-01	1.3335e-01
20.000000	0.150603	19.929401	3000.000000	10000.000000	36.000000	103.124049	117.437517	120.907813	121.528303	1.780182	1.364519	2.245179	4.112847	4.0275e-26	1.5332e-06	5.5824e-01
20.000000	0.254032	89.071726	3000.000000	10000.000000	36.000000	67.566697	74.556943	75.470145	76.274723	1.263278	1.065476	1.574848	2.737559	1.3482e-20	3.9075e-02	2.6349e-01
20.000000	0.251225	86.428483	3000.000000	10000.000000	36.000000	67.745267	75.007008	77.314643	77.457303	1.436862	1.206669	0.888206	3.197699	2.6891e-19	5.4023e-08	8.4933e-01
20.000000	0.241867	97.926362	3000.000000	10000.000000	36.000000	70.025544	77.913711	79.956328	80.373984	1.393486	1.249194	1.307982	3.646683	9.7044e-21	1.1391e-05	6.3412e-01
20.000000	0.334486	24.659525	3000.000000	10000.000000	36.000000	50.604104	54.880446	56.191111	56.011259	0.900668	0.775502	1.282552	2.340609	2.4528e-18	4.6299e-04	7.6526e-01
20.000000	0.248443	66.604468	3000.000000	10000.000000	36.000000	68.426269	75.553341	76.768614	77.373861	0.971186	0.821448	1.187267	2.981358	8.4189e-25	6.3656e-04	4.0700e-01
20.000000	0.441761	40.165951	3000.000000	10000.000000	36.000000	39.728189	42.726655	42.606522	42.259236	0.681561	0.614781	1.184933	1.291936	4.3911e-17	6.9035e-01	3.8126e-01
20.000000	0.752821	63.526409	3000.000000	10000.000000	36.000000	24.319382	25.338375	25.035879	25.082724	0.427870	0.501066	0.674306	1.320593	3.6200e-08	1.1630e-01	8.8864e-01
20.000000	0.508260	96.719366	3000.000000	10000.000000	36.000000	35.646747	38.164850	38.369255	38.305477	0.486820	0.794062	0.799760	1.670284	2.2516e-13	4.2235e-01	8.7873e-01
20.000000	0.278680	80.720023	3000.000000	10000.000000	36.000000	61.604261	67.799259	68.634626	69.643034	0.888066	0.924069	1.313616	3.101249	6.2486e-23	2.6092e-02	1.9234e-01
20.000000	0.685744	43.044585	3000.000000	10000.000000	36.000000	26.328858	27.160996	27.291305	26.947414	0.523894	0.507257	0.780883	1.655019	9.6361e-06	5.3578e-01	4.0805e-01
20.000000	0.524005	12.585429	3000.000000	10000.000000	36.000000	31.638682	33.150267	32.517012	32.159233	0.553824	0.661070	0.802452	1.547001	2.2864e-09	9.8228e-03	3.6625e-01
20.000000	0.076937	58.079755	3000.000000	10000.000000	36.000000	177.407483	207.980504	221.619180	226.750611	2.945450	3.492540	6.110638	6.838460	1.6655e-27	1.0812e-09	1.6818e-02
20.000000	0.707875	98.401068	3000.000000	10000.000000	36.000000	26.234916	27.198403	27.274167	27.546667	0.498792	0.538890	1.084201	2.085304	8.8188e-07	7.8166e-01	6.0810e-01
20.000000	0.143018	61.882366	3000.000000	10000.000000	36.000000	109.211509	124.060591	130.011730	130.411283	3.061177	2.185281	1.736550	4.984286	8.2062e-19	2.0897e-11	7.3796e-01
20.000000	0.438370	6.190207	3000.000000	10000.000000	36.000000	35.040347	36.478895	35.619839	33.500704	0.688724	0.579362	1.106010	1.387305	1.8232e-08	4.5649e-03	5.1921e-06
20.000000	0.323297	21.218231	3000.000000	10000.000000	36.000000	52.506934	56.993470	57.700862	56.593005	1.230606	0.749386	1.076196	2.684709	5.5747e-15	2.1408e-02	9.9123e-02
20.000000	0.721028	36.121504	3000.000000	10000.000000	36.000000	24.813453	25.753169	25.561114	25.451346	0.513064	0.464102	0.840373	1.398435	4.6709e-07	3.7818e-01	7.6550e-01
20.000000	0.489824	21.564873	3000.000000	10000.000000	36.000000	35.122675	37.330191	37.370556	36.427181	0.684996	0.747416	0.660176	1.736967	7.6997e-12	8.5733e-01	3.2294e-02
20.000000	0.553724	31.297128	3000.000000	10000.000000	36.000000	31.760091	33.543130	33.638409	32.929417	0.606736	0.679751	0.648464	1.634069	1.3522e-10	6.5273e-01	8.3445e-02
20.000000	0.599049	73.921450	3000.000000	10000.000000	36.000000	30.249369	31.759366	32.292110	31.264914	0.463088	0.721074	0.846946	1.499154	4.9880e-09	3.8839e-02	1.2187e-02
20.000000	0.680892	50.054160	3000.000000	10000.000000	36.000000	26.446432	27.841648	27.722636	27.385414	0.472920	0.627554	0.597344	1.470485	2.2875e-09	5.4268e-01	3.5108e-01
20.000000	0.102925	27.897697	3000.000000	10000.000000	36.000000	142.526508	164.565928	172.023811	172.080747	2.785643	2.824093	3.338887	6.386843	4.2360e-25	4.2259e-09	9.7206e-01
20.000000	0.824604	20.237802	3000.000000	10000.000000	36.000000	20.682911	20.946666	20.816622	20.508807	0.506109	0.426603	0.729941	1.583462	8.2969e-02	4.9671e-01	4.3676e-01
