,0
0,2.0590100288391113
1,2.203056573867798
2,21.404211044311523
3,73.0603256225586
4,17.83418846130371
5,26.21270179748535
6,21.372617721557617
7,1.5436921119689941
8,0.02404331974685192
9,4.6809821128845215
10,123.99320220947266
11,0.4300077557563782
12,7.699923992156982
13,128.46246337890625
14,17.758169174194336
15,-0.8042603731155396
16,14.492587089538574
17,-0.6581302285194397
18,3.240220069885254
19,-0.1310335099697113
20,0.17269456386566162
21,15.218257904052734
22,18.332748413085938
23,2.6180992126464844
24,16.099191665649414
25,1.6853313446044922
26,23.18133544921875
27,10.812674522399902
28,19.065645217895508
29,109.57958221435547
30,34.52973175048828
31,18.121074676513672
32,5.907594203948975
33,17.17048454284668
34,5.2696661949157715
35,3.1219303607940674
36,7.946996688842773
37,12.435251235961914
38,-0.7211355566978455
39,9.117294311523438
40,30.65463638305664
41,9.662022590637207
42,1.0315276384353638
43,13.923527717590332
44,3.0585193634033203
45,-0.4187018871307373
46,5.3507537841796875
47,3.6113810539245605
48,36.78013229370117
49,24.033052444458008
50,0.46627140045166016
51,13.244988441467285
52,30.27972984313965
53,33.1021614074707
54,29.20903778076172
55,8.2637939453125
56,23.89594841003418
57,17.741886138916016
58,7.118871688842773
59,19.182777404785156
60,13.778011322021484
61,-0.4716462194919586
62,8.1060209274292
63,15.045434951782227
64,4.34503698348999
65,11.787086486816406
66,22.475107192993164
67,7.3267669677734375
68,12.72923755645752
69,19.022809982299805
70,6.688742637634277
71,23.263198852539062
72,2.545196771621704
73,14.68432331085205
74,11.346134185791016
75,34.40897750854492
76,17.760093688964844
77,25.06818389892578
78,8.54231071472168
79,30.669811248779297
80,10.43307876586914
81,5.101747512817383
82,18.834497451782227
83,8.080413818359375
84,7.840099334716797
85,3.592419147491455
86,14.048758506774902
87,10.868203163146973
88,2.2422454357147217
89,18.145524978637695
90,79.90978240966797
91,21.641803741455078
92,11.860607147216797
93,4.578457832336426
94,9.058109283447266
95,8.662383079528809
96,15.06700611114502
97,24.21431541442871
98,-0.7233179807662964
99,6.977280139923096
100,25.751567840576172
101,5.504186630249023
102,4.007237911224365
103,-0.46215489506721497
104,12.555726051330566
105,6.010377407073975
106,8.927206039428711
107,195.94288635253906
108,13.594969749450684
109,29.967193603515625
110,10.005498886108398
111,20.843679428100586
112,1.7726447582244873
113,8.351506233215332
114,1.7647241353988647
115,18.856348037719727
116,11.110371589660645
117,24.559101104736328
118,22.577266693115234
119,8.736680030822754
120,-0.4186466932296753
121,14.995744705200195
122,9.694469451904297
123,30.466203689575195
124,18.683927536010742
125,27.735872268676758
126,11.077255249023438
127,15.644577980041504
128,20.938873291015625
129,-0.8966474533081055
130,5.8965301513671875
131,36.31892013549805
132,11.80568790435791
133,49.01253890991211
134,13.988749504089355
135,11.233062744140625
136,8.635414123535156
137,2.323518753051758
138,0.17761079967021942
139,25.771350860595703
140,14.51837158203125
141,10.062433242797852
142,38.349613189697266
143,88.50401306152344
144,6.923236846923828
145,25.43203353881836
146,4.74674129486084
147,3.729032516479492
148,12.654338836669922
149,22.159408569335938
150,14.135710716247559
151,72.097900390625
152,12.140059471130371
153,17.30832862854004
154,43.817787170410156
155,48.52284622192383
156,4.5795369148254395
157,26.723310470581055
158,40.23206329345703
159,30.185117721557617
160,2.373971700668335
161,71.11109924316406
162,6.529006004333496
163,-0.09720798581838608
164,-0.659142017364502
165,5.763349533081055
166,1.5059945583343506
167,51.949432373046875
168,8.466483116149902
169,7.863548755645752
170,5.909510612487793
171,15.24779224395752
172,15.024240493774414
173,17.34507942199707
174,47.77959060668945
175,39.90620803833008
176,40.147972106933594
177,31.33708381652832
