0.0597692644312206,0.00522975358106707,0.66028084483735
0.0278602619919906,0.00276394253537236,0.29783619532739
0.628794456801878,0.00508291565073926,0.516753463364811
0.658749687099353,0.000602787267082296,0.708896566832707
0.435967167661477,0.00296183981108501,0.533594209825217
0.0984893146705911,0.600399340659872,0.115701689661544
0.133484545036284,0.0600784554471985,0.0671408694865569
0.00457852944980842,0.630254232893191,0.0557492764303106
0.362884597300007,0.00259240179104745,0.0766540720622868
0.121980577931511,0.0681144855718623,0.675793467521783
0.189051069803896,0.000150285756624369,0.350341956644977
0.589548804170211,0.0395035275133881,0.211543492752874
0.00340163980899534,0.604646826900288,0.0355975430896239
0.501891375499713,0.0975050052116991,0.278625404082012
0.468978492835337,1.04074191385413e-05,0.376853527200224
0.207765649992139,0.0674616945881126,0.746057338395127
0.188386786252282,0.0491894319493454,0.352257708290548
0.0224494408847858,0.0765916125856345,0.00208088869229724
0.0107663906236687,0.380566430813793,0.468757478581135
0.176609923895865,0.0276053084776682,0.0326947405560806
