,0
0,5.102970600128174
1,10.375271797180176
2,6.42940092086792
3,28.53761100769043
4,3.5590686798095703
5,10.44465446472168
6,1.6543893814086914
7,10.952377319335938
8,22.82942771911621
9,12.57861328125
10,14.237589836120605
11,21.021705627441406
12,8.215021133422852
13,16.778278350830078
14,13.705655097961426
15,8.57693862915039
16,1.4126561880111694
17,10.71267032623291
18,2.296644449234009
19,14.649627685546875
20,4.714625358581543
21,13.593344688415527
22,4.459638595581055
23,5.829834461212158
24,5.7104716300964355
25,4.732927322387695
26,13.256143569946289
27,1.1857513189315796
28,12.60585880279541
29,5.93864631652832
30,13.178861618041992
31,18.68143081665039
32,10.277019500732422
33,15.409475326538086
34,12.824738502502441
35,16.492961883544922
36,16.248567581176758
37,18.00997543334961
38,3.953965663909912
39,0.5967791676521301
40,11.805768966674805
41,7.242554187774658
42,9.837574005126953
43,8.999368667602539
44,5.522782802581787
45,8.417520523071289
46,11.888945579528809
47,2.258749008178711
48,1.706925392150879
49,11.34049129486084
50,8.097426414489746
51,8.442460060119629
52,11.686661720275879
53,8.344429016113281
54,6.273163318634033
55,18.358156204223633
56,2.5782909393310547
57,8.709096908569336
58,22.373390197753906
59,9.55299186706543
60,7.231851100921631
61,8.33775520324707
62,8.690738677978516
63,17.68556785583496
64,9.422986030578613
65,21.576576232910156
66,8.513997077941895
67,5.767782688140869
68,15.308197975158691
69,17.735244750976562
70,6.058014392852783
71,6.66943359375
72,5.6149210929870605
73,5.477148532867432
74,26.427947998046875
75,7.339494705200195
76,6.922867298126221
77,16.38409423828125
78,12.927640914916992
79,14.471796035766602
80,9.227924346923828
81,11.859668731689453
82,7.204288959503174
83,14.768777847290039
84,11.717451095581055
85,9.945990562438965
86,4.300764560699463
87,4.016887664794922
88,16.625959396362305
89,5.356921195983887
90,9.107560157775879
91,2.4798436164855957
92,10.675457000732422
93,10.721556663513184
94,12.892415046691895
95,16.332815170288086
96,8.877965927124023
97,21.427627563476562
98,6.900172710418701
99,17.906978607177734
100,5.424359321594238
101,2.3618836402893066
102,5.461162567138672
103,2.727297067642212
104,5.760521411895752
105,13.347522735595703
106,6.898275852203369
107,8.032350540161133
108,6.56057071685791
109,11.7805757522583
110,7.027256488800049
111,5.936207294464111
112,11.744952201843262
113,13.474234580993652
114,14.13518238067627
115,6.176109313964844
116,18.625812530517578
117,10.553897857666016
118,2.9516701698303223
119,10.201281547546387
120,9.913874626159668
121,3.7355668544769287
122,19.503320693969727
123,10.071187973022461
124,4.015923976898193
125,27.75536346435547
126,23.914295196533203
127,5.194089889526367
128,1.4427173137664795
