3.06760992454428e-161,2.06936445450727e-71,0.521804849995658
7.51748888574205e-139,6.09505869737446e-86,0.226470134661497
1.41546760738528e-138,1.35914471551948e-63,0.453521944867836
1.49475079957638e-136,2.5292200075723e-61,0.334632592840193
7.20961598385935e-152,3.1832463002973e-52,0.149737553335011
2.57784099497677e-146,6.57260811516253e-65,0.109232381610559
3.16264467283051e-133,1.92101249513507e-60,0.450032671932585
4.51960121049157e-123,5.81746599751288e-67,0.322137980971645
1.0146632279924e-182,6.15705212976957e-77,0.707092229474758
2.17524019968189e-140,2.38240999002013e-51,0.337543514442313
1.12600216771804e-153,1.20675343492884e-71,0.0669892456919124
1.20219261984685e-159,2.5991054534819e-65,0.476684330423999
1.94365227651061e-153,5.46202133008152e-70,0.749396330576769
1.7587868142319e-147,6.51682781509982e-67,0.750000711047994
4.90524351878212e-125,8.45988858748816e-59,0.261099529714801
2.23063021511676e-161,1.10757079458484e-58,0.033354517518099
5.66054854058891e-116,4.71699766149527e-51,0.67745320580531
5.13380293997685e-115,1.39073166469797e-56,0.018025509828795
4.04854791945729e-129,6.59359882613494e-55,0.0563051007346123
3.17011756905898e-114,9.49098868076335e-43,0.462991092804045
